"popid"	"lower_cdl"	"med_cdl"	"upper_cdl"	"order.x"	"lower_r"	"med_r"	"upper_r"	"lower_s"	"med_s"	"upper_s"	"lower_b"	"med_b"	"upper_b"	"lower_w"	"med_w"	"upper_w"	"lower_e"	"med_e"	"upper_e"	"ID"	"PY"	"pops_left_drc"	"region"	"genus"	"spec"	"nmethod"	"degN"	"degE"	"n_pp"	"day"
"349"	"suwa.23.Tetranychus.pueraricola"	11.002126274256	11.0293358451777	11.0618678226988	"Trombidiformes"	0.899948997166931	0.929925777450567	0.98029140426031	0.250184002692868	0.250230538216547	0.250243804959366	0.22517028540054	0.232695227157015	0.245313290417965	0.00493198344676743	0.017534751324218	0.0250330455196218	298.16369026654	299.206269009363	299.95408380802	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	33.9	133.05	5	340
"350"	"suwa.24.Tetranychus.pueraricola"	11.0160676929419	11.0448716681779	11.1116219081361	"Trombidiformes"	0.943397601172503	0.980843393820126	0.99645980064549	0.250188437184365	0.250242774670447	0.250249262305693	0.236015674351135	0.245448020648452	0.249363410182084	0.000885932561684895	0.00479372784972965	0.0141564004742865	297.82661684522	300.50199330557	300.966300342018	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	33.21666667	132.5666667	5	346
"351"	"suwa.25.Tetranychus.pueraricola"	11.3464729727429	11.437564852562	11.4746579226099	"Trombidiformes"	0.972990818382837	0.991038295545955	0.998241162619261	0.250230507540949	0.250247151360993	0.250249767535062	0.243480476740229	0.248004087533432	0.249809515251383	0.000440148463043355	0.00224262465098312	0.00675886110924305	285.026404640913	285.129251062638	286.813803496356	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	33.3	130.3666667	5	345
"352"	"suwa.26.Tetranychus.pueraricola"	11.4694507797933	11.4919174187237	11.4983488513051	"Trombidiformes"	0.951356908462694	0.985416002099127	0.997731511305079	0.250228110744993	0.250245305881313	0.250249621645017	0.238054075545656	0.246594756055906	0.24968199301633	0.000567688573595075	0.00364951870830571	0.0121720304445865	285.00265059014	285.065414551583	285.711178908651	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	33.16666667	129.7166667	5	346
"353"	"suwa.27.Tetranychus.pueraricola"	10.8844859380096	10.9719018553575	10.9892875796933	"Trombidiformes"	0.92551335590481	0.979513222896062	0.996652221185335	0.250194964168607	0.250242427156224	0.250249334347633	0.231572732171106	0.245113146916542	0.249411570734502	0.000837779473008365	0.00512640041213489	0.0186368195910955	301.035890613421	301.420486738405	304.593850165898	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	32.85	130.7833333	5	350
"354"	"suwa.28.Tetranychus.pueraricola"	11.3498365259653	11.4461540101378	11.4755300273236	"Trombidiformes"	0.952429837765684	0.980792154017351	0.995433478396798	0.250226583089459	0.250244034810537	0.250248988906914	0.238334308877106	0.245438538175678	0.24910632883169	0.00114276790643916	0.00480667340051816	0.0119038708046914	286.166779893972	287.234982494958	290.650870267705	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	32.8	130.9166667	5	350
"355"	"suwa.29.Tetranychus.pueraricola"	11.3258729765892	11.4276215292935	11.4697753314451	"Trombidiformes"	0.954520633370319	0.983994807557332	0.996617470952932	0.250227612336101	0.250244868470007	0.250249347087348	0.238855502265934	0.246238724402775	0.249402856137014	0.000846475633728314	0.0040051308633413	0.0113805784594668	286.117789196265	286.897524628978	291.2067143972	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	32.68333333	130.9833333	5	353
"356"	"suwa.3.Tetranychus.pueraricola"	12.0111454817158	12.0365589136925	12.1306214229387	"Trombidiformes"	0.936221777373155	0.978392230753903	0.995241420237241	0.25019340353386	0.250242350173128	0.250248949450611	0.234252351497412	0.244832188939743	0.249058173351649	0.00119082984228999	0.00540712662138092	0.0159593558389901	267.056644867544	269.481336892384	269.936177748248	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	39.75	140.6833333	5	320
"357"	"suwa.30.Tetranychus.pueraricola"	11.2834204249553	11.4163767897639	11.4642283458889	"Trombidiformes"	0.956629670704474	0.979559270014774	0.996700737411298	0.250178727093169	0.250240598025313	0.25024931621812	0.239362073919125	0.245120782415631	0.249423408184836	0.000825637166549357	0.0051150692286085	0.0108518590877692	287.050609469852	289.571474407938	302.903253432862	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	30.71666667	131	5	356
"358"	"suwa.31.Tetranychus.pueraricola"	11.3269328030511	11.3645473151158	11.4809448920255	"Trombidiformes"	0.895365585747653	0.920051465466443	0.964604548587897	0.250063959525677	0.250224376503993	0.250232949341805	0.22398849927885	0.230215458222547	0.241347589387611	0.00885608469035871	0.0200044269527197	0.0261810668085999	287.311805393004	291.708348682677	293.201846890581	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	30.41666667	130.5666667	5	356
"359"	"suwa.32.Tetranychus.pueraricola"	11.4147803793628	11.4664885509558	11.489050621578	"Trombidiformes"	0.945925723048266	0.984727157200245	0.997308304875535	0.250227891218807	0.250245164999452	0.250249492940332	0.236705018307744	0.246423531610412	0.2495758391755	0.000673595182361567	0.0038219628239481	0.0135313507226695	287.016988239946	287.330187680013	289.473964194926	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	30.38333333	130.4166667	5	356
"360"	"suwa.33.Tetranychus.pueraricola"	10.0458730558211	11.5358055852511	12.9489495319368	"Trombidiformes"	1.25101525463977e-06	0.000564461369336785	0.00571902528921503	0.000251683816042941	0.00184763491061679	0.00715471783069054	8.41618185567377e-10	8.97990148310914e-07	3.85847950434568e-05	0.000251663557479354	0.00184652227288733	0.00712590867174162	239.766916439067	301.068019943061	353.27293513125	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	30.23333333	130.55	5	356
"361"	"suwa.4.Tetranychus.pueraricola"	12.1137666134085	12.4956244197092	12.8903799559913	"Trombidiformes"	0.966999901251582	0.991308155221102	0.998829077771998	0.250191221993896	0.250246792846442	0.250249934263334	0.241932091252116	0.248071316906183	0.249956893875491	0.000293023190444058	0.00217511097767393	0.00825785833095752	246.791429991072	257.921929480042	269.255833967091	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	38.71666667	139.8166667	5	323
"362"	"suwa.5.Tetranychus.pueraricola"	11.8056552792109	11.8408230110101	11.8757880107302	"Trombidiformes"	0.912371686113006	0.938370276012594	0.950879746097902	0.250170335738601	0.250233118722151	0.250237723488673	0.228269593796767	0.234811605421807	0.237946141309684	0.0122917486928792	0.0154217796779485	0.0219181644009003	273.273901451668	274.169357791398	275.059771262089	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	36.4	139.3166667	5	329
"363"	"suwa.6.Tetranychus.pueraricola"	11.9032701835297	11.9671439710029	11.9860647649291	"Trombidiformes"	0.946875947808235	0.98115456944525	0.996852528750924	0.250188171303425	0.250243252183104	0.250249378600966	0.236942491670528	0.245525577778928	0.249461659182671	0.000787652513672925	0.00471590817691593	0.0132935286114977	270.042213479045	270.444228284522	272.476694341875	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	36.25	139.6333333	5	330
"364"	"suwa.7.Tetranychus.pueraricola"	11.7346712111222	11.7703041099712	11.8051616333467	"Trombidiformes"	0.909512761964221	0.932340332669705	0.944345489133057	0.250185340578003	0.250231796843201	0.250236103198656	0.227537050762553	0.233299764763218	0.236309333171549	0.0139267678008693	0.0169305665267552	0.0226357178769013	275.054922197891	275.967718008984	276.861948442214	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	36.53333333	140.5666667	5	329
"365"	"suwa.8.Tetranychus.pueraricola"	12.0162148959231	12.0587739641276	12.1872574369568	"Trombidiformes"	0.929028143693756	0.980995737726952	0.995823304333381	0.250192941451513	0.250242961611235	0.250249110525092	0.232472965839206	0.245482755099306	0.249203976269899	0.0010452147115491	0.00475564580425197	0.0177594597522538	265.269077174674	269.448907107027	269.909277916535	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	36.25	137.9833333	5	330
"366"	"suwa.9.Tetranychus.pueraricola"	11.8836435854942	11.9531592089625	11.9833095307394	"Trombidiformes"	0.949972274356318	0.984315665076402	0.997175259479033	0.25018910247603	0.250244160528018	0.250249476123865	0.237702698638331	0.246319010066811	0.249542430519936	0.000706889394328372	0.00392493780489428	0.0125185443483211	270.02567674409	270.284646073147	272.876602317328	"suwa"	2006	"33"	"Japan"	"Tetranychus"	"pueraricola"	"global average"	36.71666667	137.25	5	328
"367"	"takeda.kansas.Diatraea.grandiosella"	15.3444010297938	15.4454222210685	15.4949898036439	"Lepidoptera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"takeda"	1982	"3"	"US"	"Diatraea"	"grandiosella"	"global average"	37.6	-98.5	6	217
"368"	"takeda.mississippi.Diatraea.grandiosella"	15.2090353661005	15.3230690523448	15.4542184631601	"Lepidoptera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"takeda"	1982	"3"	"US"	"Diatraea"	"grandiosella"	"global average"	33.3	-88.5	6	205
"369"	"takeda.missouri.Diatraea.grandiosella"	15.0928760827048	15.1850177789279	15.2758911192038	"Lepidoptera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"takeda"	1982	"3"	"US"	"Diatraea"	"grandiosella"	"global average"	36.3	-89.4	6	214
"370"	"tyukmaeva. Jyvaskyla1.Drosophila.montana"	17.133659104693	17.3053311347457	17.4761223480786	"Diptera"	0.795419709402577	0.845974054316366	0.887542605268825	0.249651805490887	0.250139667088687	0.250217175051727	0.198750368439299	0.211593836289815	0.222059973722003	0.0281371757393643	0.0385277662957809	0.0511067214393324	210.193304755438	212.176517345865	214.063985103987	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	61.23333333	25.73333333	6	248
"371"	"tyukmaeva. Jyvaskyla2.Drosophila.montana"	16.7769381257324	17.0410117659075	17.3072958140747	"Diptera"	0.600192869206953	0.683324850484964	0.750309582764735	0.246083249612953	0.248758451463837	0.250059704821739	0.149128600079234	0.169799192912033	0.187103080199716	0.0623075991402437	0.078700875667899	0.0992815543964646	212.552930096857	215.729173505162	218.541685472293	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	61.23333333	25.73333333	5	248
"372"	"tyukmaeva. Jyvaskyla3.Drosophila.montana"	16.0270138476972	16.5748714055131	17.034761189188	"Diptera"	0.287359306395739	0.395013034327312	0.54040364592067	0.239901913402785	0.247504518649304	0.250020186772974	0.0713893269605938	0.0976057297718837	0.132346409718068	0.112272938403218	0.149610274077884	0.177303502254198	210.298386043706	220.718773355977	226.988806270515	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	61.23333333	25.73333333	5	248
"373"	"tyukmaeva. Jyvaskyla4.Drosophila.montana"	15.9455470298848	16.2363296717651	16.5619338298575	"Diptera"	0.443205754888868	0.541780234685013	0.664370475376486	0.245699171530893	0.249293552049544	0.250146956583541	0.109522702222599	0.134959405592882	0.166041999792633	0.0838499332193931	0.114064376902111	0.137964915506661	220.830178501708	224.791681940821	227.207903260939	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	61.23333333	25.73333333	6	248
"374"	"tyukmaeva. Lathi1.Drosophila.montana"	17.1180987468395	17.2863545441007	17.4673013351989	"Diptera"	0.765485698221056	0.841378817399282	0.891442337092098	0.249189089810717	0.250127448436285	0.250219375952256	0.190868518639722	0.210424945797672	0.223042761255524	0.0271616007680728	0.0396670617775749	0.0584975931156485	209.338350133413	211.403669158141	213.334575306942	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	60.98333333	25.65	5	248
"375"	"tyukmaeva. Lathi2.Drosophila.montana"	16.09055538965	16.2837302067584	16.4647931185804	"Diptera"	0.731865482302337	0.8171200579041	0.870775257995858	0.249471633449118	0.25014960476901	0.250214517742739	0.182911318307773	0.204334005906799	0.217883438946147	0.0323343261378159	0.045727681958365	0.067031314118212	220.714737086384	222.92506633428	225.97858078257	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	60.98333333	25.65	5	248
"376"	"tyukmaeva. Lathi3.Drosophila.montana"	16.5956502824668	16.8484443191842	17.4307772418199	"Diptera"	0.730357659326701	0.811100898764864	0.872100983442448	0.247057068601842	0.2495575207853	0.250191064108831	0.181141380468449	0.202268096573733	0.218155978143314	0.0319914662871103	0.0471118853757393	0.0669566018838278	209.517527819788	216.715092401186	219.395007478489	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	60.98333333	25.65	4	248
"377"	"tyukmaeva. Lathi4.Drosophila.montana"	16.0147216378384	16.2421843825093	16.6837999736533	"Diptera"	0.566386765274346	0.65879997240332	0.740708887008655	0.24808131381989	0.249942467996782	0.250171601829562	0.141315286392369	0.164511597808934	0.185060634151527	0.0648241788765503	0.0851834896423514	0.108208762813677	218.248143841476	225.45394405036	225.987681887833	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	60.98333333	25.65	5	248
"378"	"tyukmaeva. Oulanka1.Drosophila.montana"	18.9076121936804	19.000111516702	19.0994224579087	"Diptera"	0.717122293736394	0.817849496837932	0.89205370068688	0.249248558489782	0.250138479101514	0.250216185805197	0.179133463446223	0.204493580868906	0.223169676881518	0.0270092205641358	0.0455299930331557	0.0705656493149127	212.425390075075	213.000036858127	213.607352119711	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	66.36666667	29.33333333	4	236
"379"	"tyukmaeva. Oulanka2.Drosophila.montana"	17.7842559698211	18.0967599444196	18.3963103121326	"Diptera"	0.643763768469003	0.774630441336068	0.856531081465982	0.248067263658692	0.250053614154789	0.250209621618293	0.160391539499474	0.193563423039687	0.21430277831337	0.035897855857779	0.0563147731640778	0.088804189086513	217.435510737825	219.689010257954	222.032798069483	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	66.36666667	29.33333333	4	236
"380"	"tyukmaeva. Oulanka3.Drosophila.montana"	17.9574256896834	18.3892983670828	18.8052936915293	"Diptera"	0.474059666650833	0.651869125835825	0.80578524172892	0.243722505939298	0.249552873912504	0.250188261634295	0.116877665513391	0.162309202200974	0.201556024495806	0.0485656470100487	0.0866322681880637	0.130353226706739	214.539396540872	217.505570110384	220.737664489333	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	66.36666667	29.33333333	4	236
"381"	"tyukmaeva. Oulanka4.Drosophila.montana"	19.0129936501431	19.1930823604408	20.0988249557337	"Diptera"	0.230794340263229	0.345166624756395	0.625177962965768	0.235191120320857	0.245317447392172	0.249998024370031	0.055664605235353	0.0843252599537742	0.155977177103559	0.0934212142458614	0.159933492351649	0.186650080619899	202.763045561435	211.802126177896	212.987006611969	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	66.36666667	29.33333333	4	236
"382"	"tyukmaeva. Paltamo1.Drosophila.montana"	17.5163916767319	17.5787665471792	17.999995844177	"Diptera"	0.739573245038484	0.859571083698762	0.923162664862665	0.249194807516126	0.250143709067481	0.250223156658218	0.184237011993279	0.214971226212947	0.230957525821017	0.0192227008663989	0.035114146955974	0.065038013145863	210.354421743008	217.682658015455	218.928729418242	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	64.4	27.83333333	4	232
"383"	"tyukmaeva. Paltamo2.Drosophila.montana"	16.9980420623238	17.4622745264331	17.5662206613942	"Diptera"	0.387921244854836	0.510705734430478	0.715356804417532	0.245900796130992	0.249630890200291	0.250140873506001	0.0961594649088555	0.127396867049655	0.178236179759151	0.0709161892034934	0.122051672459885	0.151918526147009	218.625335592882	219.11659054969	223.240361814208	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	64.4	27.83333333	4	232
"384"	"tyukmaeva. Paltamo3.Drosophila.montana"	17.0597107307937	17.3285628349952	17.5944676327964	"Diptera"	0.687566559207826	0.769262098354033	0.823704703694788	0.249307272562327	0.250118610840727	0.25020174851748	0.171693627231299	0.192308044271366	0.206091892756253	0.0441091005560891	0.057680767454146	0.0781384091917333	217.932539878228	220.367560361089	222.73901452933	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	64.4	27.83333333	6	251
"385"	"tyukmaeva. Paltamo4.Drosophila.montana"	16.5545649690929	16.8032092396137	17.2382488149719	"Diptera"	0.627226751393354	0.705330951236173	0.780386973956392	0.24275227766639	0.247159709570015	0.249467229172761	0.153036285550822	0.174152001471695	0.194576461715689	0.0546935626665468	0.072739282866839	0.0911721511775842	219.119456479345	224.553200365037	226.958753247501	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	64.4	27.83333333	6	251
"386"	"tyukmaeva. Pelkosenniemi1.Drosophila.montana"	17.8849053824985	18.250026392816	18.6044982774633	"Diptera"	0.530875451625081	0.702708014603969	0.834590031624086	0.245445423633019	0.249776401494838	0.250196674270135	0.132003918539341	0.175087620013956	0.20877062604746	0.0413760327253024	0.0741269956139857	0.116725380567015	217.832474156715	220.364642532205	223.081277083925	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	67.1	27.5	4	237
"387"	"tyukmaeva. Pelkosenniemi2.Drosophila.montana"	19.0008209297306	19.0474077020991	19.4567660474745	"Diptera"	0.523592825446186	0.642593474837668	0.768851375977722	0.243149430573528	0.24826601000172	0.250131678037288	0.127973112018339	0.159349422676377	0.192073209689396	0.0577772609733369	0.0886319765825956	0.116417752337005	213.296939327229	214.938043404428	214.999441527228	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	67.1	27.5	4	237
"388"	"tyukmaeva. Pelkosenniemi3.Drosophila.montana"	18.6134780233534	18.9583983356488	19.0032411491751	"Diptera"	0.674845043631961	0.805197425509095	0.893856476191397	0.249020466228214	0.250116493395903	0.25021856109017	0.168555226213814	0.201261638115003	0.223656058032574	0.0265594655521622	0.048694744984926	0.0812431120315428	214.988511790736	216.147725859499	218.081240244798	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	67.1	27.5	4	237
"389"	"tyukmaeva. Pelkosenniemi4.Drosophila.montana"	18.7249339572487	18.9820706103059	19.1584856632102	"Diptera"	0.539433991300341	0.665901799423422	0.84407649751666	0.244438359989822	0.249046079457833	0.250192420098574	0.132878970583532	0.165657835574254	0.211094416195158	0.0389661734027512	0.0830264275261241	0.113238945535576	214.067694819624	215.029850089287	216.761329375804	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	67.1	27.5	4	237
"390"	"tyukmaeva. Pudasjarvi1.Drosophila.montana"	17.6103600706452	17.9434310348217	18.1936070549455	"Diptera"	0.677693062010945	0.777974302592389	0.858906490486864	0.245190962872723	0.249130590950641	0.250189696593265	0.16661265606492	0.193727195611815	0.214852462625664	0.0353012524617244	0.0553006187155308	0.0791428664843545	215.933727669726	218.214050934426	221.070398860447	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	65.35	26.98333333	5	251
"391"	"tyukmaeva. Pudasjarvi2.Drosophila.montana"	17.5060849345302	17.565743510739	17.8798797581471	"Diptera"	0.658391514072584	0.762136045746398	0.848827245367111	0.248071485260241	0.249953957486945	0.250202146603309	0.163742193306837	0.190379402360308	0.212383825598394	0.0378164866328554	0.0594564787791612	0.084998399101784	218.853009958287	221.705235107127	221.992596849701	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	65.35	26.98333333	4	234
"392"	"tyukmaeva. Pudasjarvi3.Drosophila.montana"	16.6351583879634	16.9155098295537	17.2323763968234	"Diptera"	0.58439597643475	0.683328009458948	0.767740923303967	0.248459933719272	0.249979828756119	0.250176953133459	0.145922916688753	0.170665724782169	0.191813346321537	0.0580481952528461	0.079061369574658	0.103846424775761	223.946270247222	226.510164112933	228.905465700306	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	65.35	26.98333333	6	251
"393"	"tyukmaeva. Pudasjarvi4.Drosophila.montana"	16.5759979344314	16.7736643070024	16.9844580301919	"Diptera"	0.7644616377881	0.825236440904148	0.86657674134926	0.249418305633236	0.250101074538773	0.250210638163871	0.190865186901594	0.206356591512361	0.216804959255887	0.0333813545438134	0.0436958352898346	0.0588332937064064	226.103072407221	227.836827367152	229.52238438042	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	65.35	26.98333333	6	251
"394"	"ujiye. Amagi.Phyllonorycter.ringoniella"	12.4191090443826	12.5706543249423	12.9497638323782	"Lepidoptera"	0.680455669541885	0.762440135148203	0.84240238886602	0.246402981687746	0.24943119268762	0.250187956368937	0.168795186877798	0.19000653114347	0.209687875524017	0.03923598613487	0.0592239415772026	0.0792599152767254	241.307470440797	252.664033380259	258.37754513512	"ujiye"	1985	"5"	"japan"	"Phyllonorycter"	"ringoniella"	NA	33.423411	130.665569	4	300
"395"	"ujiye. Asahikawa.Phyllonorycter.ringoniella"	13.9936119622016	14.0094812442659	14.0682739004669	"Lepidoptera"	0.884453512331765	0.964113703017417	0.994372015341355	0.249943275817445	0.25023172680287	0.250248580630357	0.221058358945231	0.241243552137005	0.248840403093446	0.0014083964046778	0.00897961199364203	0.0288702861630663	226.429446648389	227.964120910507	228.052981080457	"ujiye"	1985	"5"	"japan"	"Phyllonorycter"	"ringoniella"	NA	43.770819	142.364969	4	270
"396"	"ujiye. Hammamatsu.Phyllonorycter.ringoniella"	12.4760763276384	12.6903152413317	12.9876801026452	"Lepidoptera"	0.687543859649993	0.769853487845505	0.84114066385354	0.247008085620175	0.249853107832746	0.250196538678697	0.171008098638098	0.192122028523081	0.209547174119888	0.0395369288837954	0.0574327335809296	0.0777254585189555	242.375285232195	252.487206135696	256.963402899783	"ujiye"	1985	"5"	"japan"	"Phyllonorycter"	"ringoniella"	NA	34.710892	137.726086	4	299
"397"	"ujiye. Nimi.Phyllonorycter.ringoniella"	12.9938847007588	13.0105787587777	13.0768603996429	"Lepidoptera"	0.804156821700408	0.903022606193998	0.956514865580782	0.249373245374236	0.25007064951368	0.25022669210263	0.200865844403357	0.225752845030524	0.239304986494312	0.0108788828548039	0.0242446261160035	0.0489138402428468	240.009746354982	241.94474871517	242.036104834872	"ujiye"	1985	"5"	"japan"	"Phyllonorycter"	"ringoniella"	NA	34.97388	133.47305	4	299
"398"	"ujiye. Suzaka.Phyllonorycter.ringoniella"	13.0048068654405	13.0304822960147	13.1762713297581	"Lepidoptera"	0.560225994875327	0.658977357707203	0.742448350153627	0.236434345150523	0.242540904420554	0.24663067916092	0.133975079183073	0.159591419110445	0.182367370233163	0.0631157397554611	0.0826039544282132	0.105411462969177	239.380393089157	243.826499991054	243.993459219797	"ujiye"	1985	"5"	"japan"	"Phyllonorycter"	"ringoniella"	NA	36.647778	138.309722	4	297
"399"	"urbanski.AIZ.Aedes.albopictus"	13.6740581645916	13.7152576945332	13.7562107780168	"Diptera"	0.692202177940578	0.71705835303313	0.738516526269215	0.249536619514785	0.249906174490329	0.250112498722928	0.172922628636193	0.179169258202615	0.184628399427033	0.0653700618430948	0.0706961962574339	0.076912891284403	222.949069295907	224.123640890116	225.287443262878	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	37.46666667	139.9333333	12	356
"400"	"urbanski.BER.Aedes.albopictus"	13.3386762645915	13.3797555539049	13.4192407706307	"Diptera"	0.711136452266083	0.737990836294311	0.761111597803641	0.250035454171084	0.250169586236868	0.250188041675367	0.177867360081305	0.184605777683819	0.190405879195485	0.0597623797343703	0.0655434825285938	0.0722669405591529	236.151730031942	237.190996807194	238.272582786623	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	39.76666667	-74.98333333	12	356
"401"	"urbanski.BRU.Aedes.albopictus"	12.7546154493824	12.7855465361109	12.8157961058605	"Diptera"	0.638210729721132	0.67140944969042	0.70377473858396	0.247397237346236	0.248577944334253	0.249979571850907	0.158122727495433	0.166958870556332	0.175596228400818	0.0738558161611323	0.0817144175921984	0.0895787675285482	244.551395964949	245.687819573998	247.771531540118	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	31.11666667	-81.46666667	12	356
"402"	"urbanski.FAY.Aedes.albopictus"	13.0990809675218	13.1318493262104	13.1639504852288	"Diptera"	0.653874491453753	0.685903290387483	0.713832046924575	0.24726200226183	0.248361823507879	0.249135018503162	0.161827757667489	0.170349465918456	0.177711315765895	0.0712186485112147	0.0780186931825566	0.0856513468041123	237.934228485128	238.953550292851	239.963893782181	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	35.01666667	-78.08333333	12	356
"403"	"urbanski.HIR.Aedes.albopictus"	13.0041675324609	13.0373113441493	13.0698169193702	"Diptera"	0.766406265907315	0.784209380710801	0.799690523192229	0.250130246562527	0.25018698034698	0.250198654202634	0.191713881998394	0.196193920493353	0.200081937271566	0.0501167673032313	0.0539875705525675	0.0584336523588499	239.035318290214	240.036595751473	241.028311573363	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	34.38333333	132.4666667	12	356
"404"	"urbanski.JACK.Aedes.albopictus"	12.6288464362988	12.6800994005225	12.726470949167	"Diptera"	0.284154742394316	0.31525634642286	0.347289197129724	0.207624812877811	0.214713516370657	0.221355479379129	0.0591703380031769	0.0676455667850243	0.0765786182149566	0.143171365023863	0.146909956261773	0.150697638056158	246.665007278777	248.186338188276	249.826126023951	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	30.31666667	-81.78333333	12	356
"405"	"urbanski.KAG.Aedes.albopictus"	13.1840262543067	13.2230591655223	13.26545138878	"Diptera"	0.626225203714837	0.656714700785617	0.685631278763121	0.249254355524072	0.249851968062375	0.250130026768719	0.156235646173935	0.164060953411747	0.171391205646331	0.0786000364961841	0.0857586606548442	0.0932905803660058	229.649383396302	231.007756675219	232.342138513525	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	31.55	130.55	12	356
"406"	"urbanski.KHO.Aedes.albopictus"	13.3964197820532	13.4284510171911	13.4616088617919	"Diptera"	0.462864307711284	0.494180351065938	0.524619437941847	0.24373160039336	0.245417060194869	0.246883769315712	0.113330659155209	0.121231543498688	0.129015264968913	0.116814483175558	0.124069530946487	0.131682002710282	232.163488657416	233.037339610164	233.955195924485	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	37.36666667	140.3666667	12	356
"407"	"urbanski.MAN.Aedes.albopictus"	13.3659769672019	13.412955863033	13.4613302803525	"Diptera"	0.657025526927196	0.686134627211648	0.715203924698875	0.245649591790826	0.247264374013539	0.248509339980957	0.16144739431321	0.169644180775951	0.177696431740213	0.0707411613442215	0.0776051780101673	0.084312773339614	234.010437566146	235.33042416962	236.583156268864	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	38.61666667	-77.41666667	12	356
