"popid"	"lower_b"	"med_b"	"upper_b"	"order"	"lower_w"	"med_w"	"upper_w"	"order.x"	"order.y"	"lower_e"	"med_e"	"upper_e"	"ID"	"PY"	"pops_left_drc"	"region"	"genus"	"spec"	"nmethod"	"degN"	"degE"	"n_pp"
"149"	"kurahashi. Okinawa.Boettcherisca.peregrina"	1.55478023800148e-09	1.83987587356944e-06	0.000216094116076551	"Diptera"	0.000312822721948452	0.00273637253419402	0.015656148223446	"Diptera"	"Diptera"	9.1010214351951	12.6975447668068	15.8988771901024	"kurahashi"	1989	"6"	"japan"	"Boettcherisca"	"peregrina"	"global average"	26.330556	127.806389	8
"150"	"kurahashi. Omiya.Boettcherisca.peregrina"	0.209987288394508	0.221803802725373	0.23110375751214	"Diptera"	0.0188695370514903	0.0278911962615059	0.0394305305551721	"Diptera"	"Diptera"	13.9523716604743	13.9965020154318	14.0231784722456	"kurahashi"	1989	"6"	"japan"	"Boettcherisca"	"peregrina"	"global average"	35.90633	139.628621	8
"151"	"kurahashi. Tokunoshima.Boettcherisca.peregrina"	0.165531254170144	0.183572430232642	0.198840838296159	"Diptera"	0.04951343986857	0.0631339128377792	0.0784002126009898	"Diptera"	"Diptera"	11.9910766435959	12.0968383893191	12.2359122862594	"kurahashi"	1989	"6"	"japan"	"Boettcherisca"	"peregrina"	"global average"	27.82	128.932222	8
"152"	"kurota. Ninohe.Bruchidius.dorsalis"	0.146701692355444	0.167214156576196	0.186471561129441	"Coleoptera"	0.0635143003350667	0.0827276853474636	0.103275105871262	"Coleoptera"	"Coleoptera"	13.5021232272862	13.5236257136809	13.6089142995288	"kurota"	2003	"3"	"japan"	"Bruchidius"	"dorsalis"	"global average"	40.26666667	141.3	7
"153"	"kurota. Sagamihara.Bruchidius.dorsalis"	0.0342026150269039	0.0499949438078089	0.0778676815605794	"Coleoptera"	0.146212640262507	0.167180160882325	0.183738707888279	"Coleoptera"	"Coleoptera"	12.9330083604175	13.1482029674408	13.4676086685717	"kurota"	2003	"3"	"japan"	"Bruchidius"	"dorsalis"	"global average"	35.56666667	139.3833333	7
"154"	"kurota. Tatsuno.Bruchidius.dorsalis"	0.147846508289318	0.178766442692209	0.203494395646954	"Coleoptera"	0.0463287186771618	0.0695767637685313	0.0962394108221915	"Coleoptera"	"Coleoptera"	13.983196556346	14.0077958828688	14.0791863892478	"kurota"	2003	"3"	"japan"	"Bruchidius"	"dorsalis"	"global average"	36	138	7
"155"	"kurota_larvae.Ninohe.Bruchidius.dorsalis"	0.170105367227425	0.206360416161264	0.230942266105293	"Coleoptera"	0.0192216399993954	0.0436197830763294	0.0791463667387216	"Coleoptera"	"Coleoptera"	13.3182881536837	13.438486750748	13.4973600782069	"kurota_larvae"	2003	"3"	"japan"	"Bruchidius"	"dorsalis"	"accurate"	40.271111	141.305	5
"156"	"kurota_larvae.Sagamihara.Bruchidius.dorsalis"	0.134350162115741	0.166630900554751	0.199901565297866	"Coleoptera"	0.0485351476973244	0.0769852369305792	0.103963876792171	"Coleoptera"	"Coleoptera"	12.6086356765819	12.8910674096491	12.9777690898021	"kurota_larvae"	2003	"3"	"japan"	"Bruchidius"	"dorsalis"	"accurate"	35.571389	139.373333	5
"157"	"kurota_larvae.Tatsuno.Bruchidius.dorsalis"	0.11942595941447	0.167196990838528	0.214698125548114	"Coleoptera"	0.0350283834629911	0.0784653176443789	0.127817755229454	"Coleoptera"	"Coleoptera"	13.0421617747495	13.3024790378746	13.4874817549017	"kurota_larvae"	2003	"3"	"japan"	"Bruchidius"	"dorsalis"	"accurate"	34.85	134.533333	5
"158"	"kuwana. Himeji.Leucoma.candida"	0.219252735546792	0.235037347867804	0.24449055502851	"Lepidoptera"	0.00574978488446737	0.0151547069877328	0.0308325884588055	"Lepidoptera"	"Lepidoptera"	14.5663093866947	14.6729339767391	14.7212197182101	"kuwana"	1986	"4"	"japan"	"Leucoma"	"candida"	NA	34.816667	134.683333	5
"159"	"kuwana. Kurashiki.Leucoma.candida"	0.189909860951115	0.22035388376034	0.238398646022656	"Lepidoptera"	0.01182598232721	0.029678337083562	0.0598825553023052	"Lepidoptera"	"Lepidoptera"	14.4875356118295	14.5255064384545	14.5637170888453	"kuwana"	1986	"4"	"japan"	"Leucoma"	"candida"	NA	34.585	133.771944	5
"160"	"kuwana. Matsumoto.Leucoma.candida"	0.212404218052449	0.228967513206639	0.240527995485647	"Lepidoptera"	0.00968911579184235	0.0209823311383398	0.0368685206834977	"Lepidoptera"	"Lepidoptera"	14.7391869565908	14.7516080448315	14.7730811352439	"kuwana"	1986	"4"	"japan"	"Leucoma"	"candida"	NA	36.238047	137.971983	5
"161"	"kuwana. Okayama.Leucoma.candida"	0.121504433632054	0.144957292834042	0.167000860483582	"Lepidoptera"	0.0761802041284469	0.0932368625328204	0.110522872991778	"Lepidoptera"	"Lepidoptera"	14.7187833515831	14.7443508095335	14.7566485854139	"kuwana"	1986	"4"	"japan"	"Leucoma"	"candida"	NA	34.655278	133.919444	5
"162"	"kuwana. Sapporo.Leucoma.candida"	0.0146357394460063	0.0291283411420371	0.0961584002971958	"Lepidoptera"	0.0934298977156098	0.114439412351515	0.127338356823375	"Lepidoptera"	"Lepidoptera"	15.3012341758794	15.4127165044579	15.4965526126561	"kuwana"	1986	"4"	"japan"	"Leucoma"	"candida"	NA	43.061944	141.354167	4
"163"	"lankinen. Biograd.Drosophila.littoralis"	0.133852528070092	0.176948963431132	0.218239321893501	"Diptera"	0.0318602956620512	0.0719500357711773	0.110414589327213	"Diptera"	"Diptera"	12.0248995858239	12.5584198871382	13.3884759354214	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	43.91666667	16	7
"164"	"lankinen. Dietikon1.Drosophila.littoralis"	0.166770133578749	0.202052066231602	0.22217654143803	"Diptera"	0.028018037308069	0.0475253829921781	0.0783415401788148	"Diptera"	"Diptera"	13.8857113204362	14.3168435600876	14.9799374048896	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	47.41666667	8.5	8
"165"	"lankinen. Dietikon2.Drosophila.littoralis"	0.130450609512206	0.180820384634146	0.213759773678232	"Diptera"	0.0355217768735024	0.0657235700178714	0.104231493111017	"Diptera"	"Diptera"	11.9267128055769	12.0245099564661	13.0293464646912	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	47.41666667	8.5	9
"166"	"lankinen. Hollola1.Drosophila.littoralis"	0.15649191928618	0.18624035871321	0.20569861493419	"Diptera"	0.0444618877048154	0.0634787694727472	0.0918591403999829	"Diptera"	"Diptera"	15.5218365846221	16.0693009161845	16.6824803545794	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	61.08333333	25.41666667	8
"167"	"lankinen. Krasnodar.Drosophila.littoralis"	0.126768632492048	0.159024097234178	0.183826806364321	"Diptera"	0.0637824467767495	0.0876071862642427	0.12156275880372	"Diptera"	"Diptera"	12.0911662250271	12.7215179109594	13.3850081567571	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	44.66666667	39.5	9
"168"	"lankinen. Kuopio3.Drosophila.littoralis"	0.124203044496801	0.180252858176436	0.209458141432683	"Diptera"	0.0407025566200357	0.0691548039566704	0.115962519458641	"Diptera"	"Diptera"	18.2462601464587	18.8513765645442	19.3829643052796	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	62.91666667	27.75	8
"169"	"lankinen. Kutaisi2.Drosophila.littoralis"	0.0864905459315817	0.120070362514622	0.15477155301554	"Diptera"	0.0945675927223082	0.126019731344417	0.155092371365226	"Diptera"	"Diptera"	12.030017555273	12.6395185873818	13.392504676051	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	42.33333333	42.66666667	9
"170"	"lankinen. Kutaisi4.Drosophila.littoralis"	0.115347099603785	0.149251346520341	0.1782274583789	"Diptera"	0.0690209687963957	0.0962130283529369	0.130521359451921	"Diptera"	"Diptera"	11.5718457774037	11.9826439956435	12.0769902647581	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	42.33333333	42.66666667	8
"171"	"lankinen. Kutaisi5.Drosophila.littoralis"	0.130071135299789	0.169146532197449	0.200407028363311	"Diptera"	0.0489985417405758	0.0801414324717147	0.119310368552194	"Diptera"	"Diptera"	12.0111010801675	12.1717311763095	13.324116118767	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	42.33333333	42.66666667	9
"172"	"lankinen. Kutaisi7.Drosophila.littoralis"	0.0329921312336822	0.058253234485915	0.0996653795396542	"Diptera"	0.120655276240813	0.131347295758374	0.143022783219347	"Diptera"	"Diptera"	11.6352867493545	12.2473294044909	13.4067784001772	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	42.33333333	42.66666667	9
"173"	"lankinen. Moscow2.Drosophila.littoralis"	0.186906437445833	0.213179377909043	0.231879446528878	"Diptera"	0.0183291993557722	0.0368580299931311	0.0628789397850727	"Diptera"	"Diptera"	15.0793676895883	15.9074816903582	16.4632302865473	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	54.75	38	8
"174"	"lankinen. Oulu1.Drosophila.littoralis"	0.136166380588078	0.192401997844081	0.225188804921967	"Diptera"	0.0249939364532366	0.0567899326652016	0.104513552605344	"Diptera"	"Diptera"	19.4280889079789	19.512251520348	19.7444460774995	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	65	25.41666667	9
"175"	"lankinen. Oulu7.Drosophila.littoralis"	0.0711883629706388	0.140779898119888	0.203014494683216	"Diptera"	0.0469404747489977	0.100345934809008	0.138570489316898	"Diptera"	"Diptera"	18.1423952710242	19.4483438228145	19.787294375913	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	65	25.41666667	8
"176"	"lankinen. Oulu8.Drosophila.littoralis"	0.0537500391327479	0.120402435581726	0.184704733742456	"Diptera"	0.0627968552748783	0.110309750276136	0.136657879556905	"Diptera"	"Diptera"	18.8888196940926	19.5395614810143	20.2228923970266	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	65	25.41666667	5
"177"	"lankinen. Paltamo1.Drosophila.littoralis"	0.166111326099288	0.201805512314155	0.22346637179825	"Diptera"	0.0267360538637724	0.0478265655996319	0.079897948267469	"Diptera"	"Diptera"	17.5351910125275	17.9335823585401	18.2391164523806	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	64.33333333	27.83333333	9
"178"	"lankinen. Tbilisi.Drosophila.littoralis"	0.183596003402993	0.21559449415893	0.235853258310865	"Diptera"	0.0143773708335818	0.0343863867210425	0.0643024906493024	"Diptera"	"Diptera"	11.8842210624257	12.0114630068086	12.3113355450871	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	41.83333333	44.5	9
"179"	"lankinen. Ticino2.Drosophila.littoralis"	0.131461824248631	0.163793547259428	0.192197132002573	"Diptera"	0.0574161873207822	0.0846337023709552	0.115135053549745	"Diptera"	"Diptera"	12.0310422765687	12.7458129624959	13.4724352416757	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	46.16666667	8.833333333	9
"180"	"lankinen. Ticino4.Drosophila.littoralis"	8.53520859404932e-07	0.000420070471485112	0.010085742200785	"Diptera"	0.0213387898952309	0.0514119943942237	0.106059512294179	"Diptera"	"Diptera"	7.85092908261655	18.797733574307	20.9308352039	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	46.16666667	8.833333333	9
"181"	"lehmann.Belchow.Leptinotarsa.decemlineata"	0.0601532505060636	0.0880177042015172	0.1187211430983	"Coleoptera"	0.112444442496661	0.131790426129518	0.154545501822683	"Coleoptera"	"Coleoptera"	15.1115986903433	16.4925009542984	17.8542233060356	"lehmann"	2015	"5"	"Europe"	"Leptinotarsa"	"decemlineata"	"accurate"	52.01666667	20.56666667	6
"182"	"lehmann.Emmen.Leptinotarsa.decemlineata"	0.0276402877209678	0.0543544098839427	0.0866619058759359	"Coleoptera"	0.159099931637465	0.189947506663335	0.217058442469224	"Coleoptera"	"Coleoptera"	15.1317551366356	16.5200890254015	17.8822659611082	"lehmann"	2015	"5"	"Europe"	"Leptinotarsa"	"decemlineata"	"accurate"	52.9	6.85	6
"183"	"lehmann.Padua_A.Leptinotarsa.decemlineata"	0.0273900520274405	0.0544063449269093	0.0862326213744071	"Coleoptera"	0.127484142369409	0.155531153810717	0.193593035606469	"Coleoptera"	"Coleoptera"	12.0078784018303	12.8078774172529	13.8772254604568	"lehmann"	2015	"5"	"Europe"	"Leptinotarsa"	"decemlineata"	"accurate"	45.8	12.11666667	6
"184"	"lehmann.padua_B.Leptinotarsa.decemlineata"	0.0287386609016799	0.0572490003005994	0.0908338743617062	"Coleoptera"	0.158618742442333	0.19166340106214	0.220062169043478	"Coleoptera"	"Coleoptera"	15.0605159932325	16.4588415742314	17.876377357886	"lehmann"	2015	"5"	"Europe"	"Leptinotarsa"	"decemlineata"	"accurate"	45.8	12.11666667	6
"185"	"lehmann.petroskoi_E.Leptinotarsa.decemlineata"	0.0459599144265802	0.0831173106982371	0.122742321521455	"Coleoptera"	0.124676872301336	0.163688910594795	0.201910293799756	"Coleoptera"	"Coleoptera"	12.702034109869	15.0023393566005	17.480342820207	"lehmann"	2015	"5"	"Europe"	"Leptinotarsa"	"decemlineata"	"accurate"	61.81666667	34.16666667	6
"186"	"lehmann.petroskoi_F.Leptinotarsa.decemlineata"	0.0183360182272442	0.0407856238512259	0.0691387996286863	"Coleoptera"	0.133937487493122	0.154803834986684	0.183967266928891	"Coleoptera"	"Coleoptera"	15.1183191208763	16.5340101204533	17.9403598727612	"lehmann"	2015	"5"	"Europe"	"Leptinotarsa"	"decemlineata"	"accurate"	59.98333333	30.5	6
"187"	"lumme.C.Drosophila.littoralis"	0.0641990595311258	0.0881940340096986	0.182603209950406	"Diptera"	0.0634987189311135	0.121847878365505	0.127033512703352	"Diptera"	"Diptera"	12.0414081457399	12.7342617333522	13.4177512841824	"lumme"	1977	"8"	"Europe"	"Drosophila"	"littoralis"	"global average"	42.35	44.691667	7
"188"	"lumme.Ki.Drosophila.littoralis"	0.219181032035163	0.230224148215025	0.238909037698539	"Diptera"	0.0112581676675334	0.0198389805328611	0.0308697918071918	"Diptera"	"Diptera"	17.6070157148646	17.9272571748144	17.9911805704121	"lumme"	1977	"8"	"Europe"	"Drosophila"	"littoralis"	"global average"	69.049167	20.794444	8
"189"	"lumme.Ku.Drosophila.littoralis"	0.150332321059676	0.16372707546508	0.176461752257335	"Diptera"	0.0722051341823114	0.0839946817489373	0.0964838090205341	"Diptera"	"Diptera"	14.6893996642047	15.0229211781617	15.2981841954122	"lumme"	1977	"8"	"Europe"	"Drosophila"	"littoralis"	"global average"	47.37174	27.683056	8
"190"	"lumme.O.Drosophila.littoralis"	0.226696741216847	0.23771346588974	0.244638709665216	"Diptera"	0.00560368019294036	0.0125105130670519	0.0235053912035753	"Diptera"	"Diptera"	17.7145798437138	17.9435131430085	17.9916473917036	"lumme"	1977	"8"	"Europe"	"Drosophila"	"littoralis"	"global average"	65.013333	25.4725	8
"191"	"lumme.P.Drosophila.littoralis"	0.205772357593355	0.213640507163562	0.219724742255148	"Diptera"	0.0304769156276489	0.0365435929127727	0.0443674280294865	"Diptera"	"Diptera"	16.1037330079295	16.3073630657004	16.5057791528938	"lumme"	1977	"8"	"Europe"	"Drosophila"	"littoralis"	"global average"	64.416667	27.833056	8
"192"	"lumme.R.Drosophila.littoralis"	0.207254361566908	0.216219806487882	0.222608964970795	"Diptera"	0.0276033364121724	0.0339360221666718	0.0427480532372278	"Diptera"	"Diptera"	16.3245983626036	16.5183687334899	16.720594059674	"lumme"	1977	"8"	"Europe"	"Drosophila"	"littoralis"	"global average"	66.5	25.716667	8
"193"	"lumme.T.Drosophila.littoralis"	0.00143659988575276	0.00448272549802049	0.0115049458296665	"Diptera"	0.0504552779265756	0.0730529329116477	0.0991608506348197	"Diptera"	"Diptera"	9.06559754297558	10.6702532649783	11.9992542090213	"lumme"	1977	"8"	"Europe"	"Drosophila"	"littoralis"	"global average"	46.10596	8.9385	7
"194"	"lumme.Z.Drosophila.littoralis"	0.221945798242284	0.230252966989409	0.239256601196387	"Diptera"	0.010961358546576	0.019937602188962	0.0281738478709653	"Diptera"	"Diptera"	12.9076147032178	13.117181789908	13.4826468081594	"lumme"	1977	"8"	"Europe"	"Drosophila"	"littoralis"	"global average"	47.37174	8.54226	11
"195"	"lushai.C.Rhopalosiphum.padi"	0.085073912082758	0.123302376341969	0.163727681585484	"Hemiptera"	0.0807018329332045	0.109685321993931	0.13186287709954	"Hemiptera"	"Hemiptera"	12.347755131176	12.6250702431042	13.0436096247646	"lushai"	1996	"3"	"Europe"	"Rhopalosiphum"	"padi"	"accurate"	53.5	-1.4	11
"196"	"lushai.N.Rhopalosiphum.padi"	0.0790889617530169	0.108597921066977	0.13906444519085	"Hemiptera"	0.0971339573949256	0.116841076264964	0.140877940454364	"Hemiptera"	"Hemiptera"	11.5043976624335	11.5955630637884	11.9487247062572	"lushai"	1996	"3"	"Europe"	"Rhopalosiphum"	"padi"	"accurate"	56.5	-3.1	11
"197"	"lushai.S.Rhopalosiphum.padi"	0.113395784147155	0.146616699089648	0.17725657071845	"Hemiptera"	0.0676636257989805	0.0921099922696246	0.115647995759572	"Hemiptera"	"Hemiptera"	11.6467244556399	11.980239309211	12.0380041443683	"lushai"	1996	"3"	"Europe"	"Rhopalosiphum"	"padi"	"accurate"	50.4	-3.3	11
"198"	"murata. Amami.Asobara.japonica"	0.0465528158472953	0.06168549721733	0.0806282033563416	"Hymenoptera"	0.125123339138331	0.130358374888096	0.146587367409605	"Hymenoptera"	"Hymenoptera"	13.32786307664	13.8592854014984	13.9934584011294	"murata"	2009	"9"	"japan"	"Asobara"	"japonica"	"global average"	28.4	129.36944	5
"199"	"murata. Hirosaki.Asobara.japonica"	0.0104681021552628	0.0177300120332477	0.025923137525961	"Hymenoptera"	0.0926280675691576	0.107003089213736	0.131085115170405	"Hymenoptera"	"Hymenoptera"	11.9773551051212	12.0499445843388	12.7341528379092	"murata"	2009	"9"	"japan"	"Asobara"	"japonica"	"global average"	40.603153	140.463789	5
"200"	"murata. Iriomote.Asobara.japonica"	4.42934596945835e-09	4.53778748415631e-06	0.000215475137597875	"Hymenoptera"	0.000601127767737883	0.00427310745712193	0.0168837144567343	"Hymenoptera"	"Hymenoptera"	10.0829707677424	12.2643817715681	14.9060686373885	"murata"	2009	"9"	"japan"	"Asobara"	"japonica"	"global average"	24.332222	123.787222	5
"201"	"murata. Kagoshima.Asobara.japonica"	0.0944264557370333	0.126952999422394	0.157818811280574	"Hymenoptera"	0.0870858505775356	0.111140757393761	0.132676307814472	"Hymenoptera"	"Hymenoptera"	11.9912993623664	12.0190431249221	12.1544317805028	"murata"	2009	"9"	"japan"	"Asobara"	"japonica"	"global average"	31.596536	130.557117	5
"202"	"murata. Matsuyama.Asobara.japonica"	0.0840281044918902	0.106170711102851	0.128588507884087	"Hymenoptera"	0.112635728805208	0.130546588889637	0.148227119024765	"Hymenoptera"	"Hymenoptera"	13.0943153852267	13.5062561006899	13.9155145997474	"murata"	2009	"9"	"japan"	"Asobara"	"japonica"	"global average"	33.8	132.765555	5
"203"	"murata. Ogasawara.Asobara.japonica"	0.014560646232859	0.0210810378810971	0.0291555235080136	"Hymenoptera"	0.0981384695785055	0.109272327750482	0.124627414415569	"Hymenoptera"	"Hymenoptera"	10.1297350500969	11.1264874310319	11.9672783788621	"murata"	2009	"9"	"japan"	"Asobara"	"japonica"	"global average"	27.1	142.213611	5
"204"	"murata. Sapporo.Asobara.japonica"	0.0692349597236345	0.0922178407687982	0.1146713570126	"Hymenoptera"	0.112049505291413	0.123234005899884	0.134307058597425	"Hymenoptera"	"Hymenoptera"	13.0027658496477	13.0381615834085	13.6584303349074	"murata"	2009	"9"	"japan"	"Asobara"	"japonica"	"global average"	43.061944	141.354167	5
"205"	"murata. Sendai.Asobara.japonica"	0.0434046516496682	0.0603900677336326	0.0788846836298668	"Hymenoptera"	0.126380979405977	0.133159314231581	0.14812140091772	"Hymenoptera"	"Hymenoptera"	13.0189609331107	13.1183731674872	13.7867557106665	"murata"	2009	"9"	"japan"	"Asobara"	"japonica"	"global average"	38.268333	140.869444	5
"206"	"murata. Tokyo.Asobara.japonica"	0.0716420368409721	0.0946665448905067	0.119688838601366	"Hymenoptera"	0.114004950032531	0.127093934487235	0.143024276559909	"Hymenoptera"	"Hymenoptera"	11.8203468832614	12.2213022634046	12.6093380336464	"murata"	2009	"9"	"japan"	"Asobara"	"japonica"	"global average"	35.7	139.77444	5
"207"	"musolin.Amami.Nezara.viridula"	0.0757907261336949	0.119286637652469	0.16161454671209	"Hemiptera"	0.0870197070017262	0.126340125683476	0.168265882119385	"Hemiptera"	"Hemiptera"	12.4105961686261	12.5050420888116	12.7649670525639	"musolin"	2011	"5"	"japan"	"Nezara"	"viridula"	"accurate"	28.4	129.3	7
"208"	"musolin.Kochi.Nezara.viridula"	0.0765991466541871	0.111452269946367	0.151008759841796	"Hemiptera"	0.0928460241526287	0.121905183391469	0.148226646546386	"Hemiptera"	"Hemiptera"	11.7703725174105	12.1084657578641	12.6385638738016	"musolin"	2011	"5"	"japan"	"Nezara"	"viridula"	"accurate"	33.6	133.6	8
"209"	"musolin.Okinawa.Nezara.viridula"	0.0741774433406714	0.174589474726469	0.218393938053683	"Hemiptera"	0.0317690454828258	0.0736304690146106	0.148455426006885	"Hemiptera"	"Hemiptera"	12.5140448832508	13.235173427392	13.6621502019187	"musolin"	2011	"5"	"japan"	"Nezara"	"viridula"	"accurate"	26.4	127.4	7
"210"	"musolin.Osaka.Nezara.viridula"	0.110640641315608	0.143972279329365	0.172350505818474	"Hemiptera"	0.0717736108967356	0.0947890642095471	0.12089198582098	"Hemiptera"	"Hemiptera"	13.0101118687218	13.0650268737325	13.7356101966781	"musolin"	2011	"5"	"japan"	"Nezara"	"viridula"	"accurate"	34.7	135.5	5
"211"	"musolin.Wakayama.Nezara.viridula"	0.0922855114897773	0.123116737185201	0.15367366237898	"Hemiptera"	0.0905000568457891	0.116772558540449	0.144723922094907	"Hemiptera"	"Hemiptera"	12.0600135377705	12.4931395869579	12.9315017710714	"musolin"	2011	"5"	"japan"	"Nezara"	"viridula"	"accurate"	33.7	135.7	6
"212"	"nakao. Abashiri.Thrips.nigropilosus"	0.219498663536113	0.233834581124916	0.243520064915741	"Thysanoptera"	0.00671816792787783	0.0163667054227366	0.0305910592868326	"Thysanoptera"	"Thysanoptera"	12.0996966274526	12.570939104459	12.9466477061354	"nakao"	2011	"6"	"japan"	"Thrips"	"nigropilosus"	NA	44.019722	144.258611	4
"213"	"nakao. Kyoto.Thrips.nigropilosus"	0.221225192181906	0.234545075383953	0.242252530277378	"Thysanoptera"	0.0079884248041618	0.0156638399005486	0.028914747123738	"Thysanoptera"	"Thysanoptera"	11.4665684369639	11.5017852846123	11.556393165493	"nakao"	2011	"6"	"japan"	"Thrips"	"nigropilosus"	NA	35.011667	135.768056	6
"214"	"nakao. Nagasaki.Thrips.nigropilosus"	0.229654520185074	0.24147423978426	0.247275925551304	"Thysanoptera"	0.00296826871921816	0.00873762463442822	0.0203132003956944	"Thysanoptera"	"Thysanoptera"	11.0649252944262	11.239359559903	11.4227753331238	"nakao"	2011	"6"	"japan"	"Thrips"	"nigropilosus"	NA	32.750278	129.877778	5
"215"	"nakao. Naha.Thrips.nigropilosus"	5.97368428390024e-09	5.28294969801059e-06	0.00024979611333556	"Thysanoptera"	0.000613871818355853	0.0044904753550587	0.0179049886027276	"Thysanoptera"	"Thysanoptera"	8.14963881481683	11.7382423024447	14.8678668907961	"nakao"	2011	"6"	"japan"	"Thrips"	"nigropilosus"	NA	26.212222	127.678889	5
"216"	"nakao. Wakayama.Thrips.nigropilosus"	0.226401335495133	0.241829517393378	0.248163726472114	"Thysanoptera"	0.0020842709239406	0.0084041603547853	0.023578797344905	"Thysanoptera"	"Thysanoptera"	11.1599222919187	11.4285040160083	11.4804447729774	"nakao"	2011	"6"	"japan"	"Thrips"	"nigropilosus"	NA	34.230519	135.170811	4
"217"	"nakao. Wakkanai.Thrips.nigropilosus"	0.232784403096446	0.242878864910494	0.248377099724002	"Thysanoptera"	0.00187075427599507	0.00734961024805175	0.0173202061579825	"Thysanoptera"	"Thysanoptera"	13.1452173775473	13.7893176323271	13.9622104100231	"nakao"	2011	"6"	"japan"	"Thrips"	"nigropilosus"	NA	45.3975	141.700881	6
"218"	"nechols.brownstown.Chrysopa.oculata"	0.166583751771491	0.221737076749	0.243408502720607	"Neuroptera"	0.00680496849978499	0.0282786994992695	0.0789612573201856	"Neuroptera"	"Neuroptera"	14.0276960229689	14.6214986248685	15.8615025227824	"nechols"	1987	"9"	"US"	"Chrysopa"	"oculata"	"accurate"	46.404167	-120.606944	5
"219"	"nechols.college.Chrysopa.oculata"	0.15933337466166	0.215564558898603	0.243649332940862	"Neuroptera"	0.0065835380139452	0.0342143852370178	0.0883263723176964	"Neuroptera"	"Neuroptera"	13.0108342607658	13.1122429375765	13.8623262186439	"nechols"	1987	"9"	"US"	"Chrysopa"	"oculata"	"accurate"	30.601389	-96.314444	6
"220"	"nechols.dinosaur.Chrysopa.oculata"	0.135031303954403	0.197705669418915	0.243154972789528	"Neuroptera"	0.00708451624615027	0.0503683321733243	0.100903617958618	"Neuroptera"	"Neuroptera"	13.1097103067232	13.8253832725027	13.9884386064376	"nechols"	1987	"9"	"US"	"Chrysopa"	"oculata"	"accurate"	40.440556	-109.301111	5
"221"	"nechols.grand_beach.Chrysopa.oculata"	0.124603591369669	0.202430835553253	0.241783131822683	"Neuroptera"	0.00844488444206652	0.0468832129731161	0.113801627073749	"Neuroptera"	"Neuroptera"	13.9513987477167	14.0590567001056	14.851083099319	"nechols"	1987	"9"	"US"	"Chrysopa"	"oculata"	"accurate"	50.554167	-96.633333	4
"222"	"nechols.ithaca.Chrysopa.oculata"	0.221323083927278	0.240099402595517	0.24784573211509	"Neuroptera"	0.00240153993861006	0.0101192521382258	0.0285379889090467	"Neuroptera"	"Neuroptera"	12.8396675193398	12.9730820245167	12.9987261764575	"nechols"	1987	"9"	"US"	"Chrysopa"	"oculata"	"accurate"	42.444133	-76.503179	6
"223"	"nechols.loveland.Chrysopa.oculata"	0.13164420669099	0.183036614128407	0.220456617534106	"Neuroptera"	0.0293796541087632	0.0651956596113148	0.112420508969953	"Neuroptera"	"Neuroptera"	13.0567231354797	13.556627210217	13.9710926867737	"nechols"	1987	"9"	"US"	"Chrysopa"	"oculata"	"accurate"	40.431269	-105.339661	6
"224"	"nechols.manhattan.Chrysopa.oculata"	0.210277709154339	0.235792079625434	0.246980385738833	"Neuroptera"	0.00326601434173416	0.0143873949280336	0.0394660171082071	"Neuroptera"	"Neuroptera"	12.2056741910712	12.8810950944765	12.9778966055582	"nechols"	1987	"9"	"US"	"Chrysopa"	"oculata"	"accurate"	39.113056	-96.628056	6
"225"	"nechols.quincy.Chrysopa.oculata"	0.0926274186466799	0.165239862939746	0.226042107883695	"Neuroptera"	0.0240894461400011	0.0817034701889484	0.143259700563615	"Neuroptera"	"Neuroptera"	12.0511102125659	12.6204978423401	12.9925551174537	"nechols"	1987	"9"	"US"	"Chrysopa"	"oculata"	"accurate"	30.583333	-84.583333	5
